policy,experiment_id,seed,unit_id,trial,epoch,n_epochs,checkpoint,action,confidence,latency_s,tokens,votes,current_val,best_so_far_final_val,best_val_at_epoch,ground_truth_continue,label,after_effective_stop,final_val,epoch_time,raw
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,3,44,3,CONTINUE,1.0,0.5358553999685682,162,CONTINUE,0.4218314172442886,0.020620204193717448,0.2233353942415521,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,4,44,3,CONTINUE,1.0,0.8150323000154458,168,CONTINUE,0.31361240423953723,0.020620204193717448,0.12700263918399582,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,5,44,3,CONTINUE,1.0,0.5754776999820024,174,CONTINUE,0.26469161639528316,0.020620204193717448,0.09777376231491403,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,6,44,3,CONTINUE,1.0,0.4878857000148855,174,CONTINUE,0.21833332679772663,0.020620204193717448,0.06981063127918966,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,7,44,3,CONTINUE,1.0,0.9190293000428937,174,CONTINUE,0.20416462806013438,0.020620204193717448,0.06373222578685098,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,8,44,3,CONTINUE,1.0,0.5765645999927074,174,CONTINUE,0.18493444761404587,0.020620204193717448,0.04271853912741629,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,9,44,3,CONTINUE,1.0,0.5128342999960296,174,CONTINUE,0.14708407562742556,0.020620204193717448,0.0434355357850208,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,10,44,3,CONTINUE,1.0,0.9073562000412494,174,CONTINUE,0.13061922032424847,0.020620204193717448,0.03680101243236483,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,11,44,3,CONTINUE,1.0,0.562341800017748,174,CONTINUE,0.14829522094322062,0.020620204193717448,0.03584572222468943,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,12,44,3,CONTINUE,1.0,0.4857975000049919,174,CONTINUE,0.10501827506437823,0.020620204193717448,0.03867365719166684,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,13,44,3,CONTINUE,1.0,0.9137594000203535,174,CONTINUE,0.09853686368705328,0.020620204193717448,0.044103142340680544,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,14,44,3,CONTINUE,1.0,0.6099747000262141,174,CONTINUE,0.10877450814784025,0.020620204193717448,0.030535604786777085,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,15,44,3,CONTINUE,1.0,0.44647329999133945,174,CONTINUE,0.0869762679051742,0.020620204193717448,0.026632787853181492,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,16,44,3,CONTINUE,1.0,0.8960404999670573,174,CONTINUE,0.12355071665943203,0.020620204193717448,0.050493117474357474,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,17,44,3,CONTINUE,1.0,0.6643602999974973,174,CONTINUE,0.1058097024649994,0.020620204193717448,0.032606192702253935,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,18,44,3,CONTINUE,1.0,0.44100220000837,174,CONTINUE,0.8640129037006515,0.020620204193717448,0.026434312583383,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,19,44,3,CONTINUE,1.0,0.9013717000489123,174,CONTINUE,0.08262065056635054,0.020620204193717448,0.044848733104054385,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,20,44,3,CONTINUE,1.0,0.6888613999472,174,CONTINUE,0.09094465055066488,0.020620204193717448,0.029214425783306006,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,21,44,3,CONTINUE,1.0,0.45507699996232986,174,CONTINUE,0.0712796087489249,0.020620204193717448,0.03227060948879452,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,22,44,3,CONTINUE,1.0,0.885670299991034,174,CONTINUE,0.07924565701397764,0.020620204193717448,0.027484334574923438,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,23,44,3,CONTINUE,1.0,0.6889474000199698,174,CONTINUE,0.08254470241824462,0.020620204193717448,0.026523732566339425,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,24,44,3,CONTINUE,1.0,0.4846703000366688,174,CONTINUE,0.07292859886195964,0.020620204193717448,0.025452754322181522,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,25,44,3,CONTINUE,1.0,0.9058342999778688,174,CONTINUE,0.0705284695926879,0.020620204193717448,0.02461033754997995,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,26,44,3,CONTINUE,1.0,0.7150353000033647,174,CONTINUE,0.06718880130840811,0.020620204193717448,0.02384970290758328,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,27,44,3,CONTINUE,1.0,0.48169919999781996,174,CONTINUE,0.07358402751530592,0.020620204193717448,0.0231758868037613,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,28,44,3,CONTINUE,1.0,0.922538600047119,174,CONTINUE,0.07626680606110138,0.020620204193717448,0.022968482293947053,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,29,44,3,CONTINUE,1.0,0.6701767999911681,174,CONTINUE,0.07309808473796081,0.020620204193717448,0.02207481457800624,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,30,44,3,CONTINUE,1.0,0.45026319997850806,174,CONTINUE,0.06893228592444482,0.020620204193717448,0.021213979206169558,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,31,44,3,CONTINUE,1.0,0.9240625000093132,174,CONTINUE,0.07059254524575338,0.020620204193717448,0.021099037995825312,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.1:8b:L0,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,32,44,3,CONTINUE,1.0,0.6973952000262216,174,CONTINUE,0.07106703500088826,0.020620204193717448,0.02056479902958391,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
