policy,experiment_id,seed,unit_id,trial,epoch,n_epochs,checkpoint,action,confidence,latency_s,tokens,votes,current_val,best_so_far_final_val,best_val_at_epoch,ground_truth_continue,label,after_effective_stop,final_val,epoch_time,raw
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,3,44,3,CONTINUE,1.0,21.835172299994156,307,CONTINUE,0.4218314172442886,0.020620204193717448,0.2233353942415521,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,4,44,3,CONTINUE,1.0,35.27743369998643,313,CONTINUE,0.31361240423953723,0.020620204193717448,0.12700263918399582,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,5,44,3,CONTINUE,1.0,21.618561999988742,319,CONTINUE,0.26469161639528316,0.020620204193717448,0.09777376231491403,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,6,44,3,CONTINUE,1.0,34.888657599978615,319,CONTINUE,0.21833332679772663,0.020620204193717448,0.06981063127918966,False,FC,False,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,7,44,3,PRUNE,1.0,21.898737799958326,319,PRUNE,0.20416462806013438,0.020620204193717448,0.06373222578685098,False,OK,False,0.06237978097221467,30.575876832008362,DECISION: PRUNE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,8,44,3,PRUNE,1.0,34.250766000011936,319,PRUNE,0.18493444761404587,0.020620204193717448,0.04271853912741629,False,OK,False,0.06237978097221467,30.575876832008362,DECISION: PRUNE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_7b7c1,4,3,14,3,CONTINUE,1.0,21.634653999994043,307,CONTINUE,0.030647533738570605,0.020620204193717448,0.2233353942415521,True,OK,False,0.010280445513273662,129.2061004127775,DECISION: CONTINUE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_7b7c1,4,4,14,3,PRUNE,1.0,34.88372689997777,313,PRUNE,0.02900386785500547,0.020620204193717448,0.12700263918399582,True,FP,False,0.010280445513273662,129.2061004127775,DECISION: PRUNE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_7b7c1,4,5,14,3,CONTINUE,1.0,21.442584900010843,319,CONTINUE,0.023219738722175812,0.020620204193717448,0.09777376231491403,True,OK,False,0.010280445513273662,129.2061004127775,DECISION: CONTINUE
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_7b7c1,4,6,14,3,CONTINUE,1.0,34.905668899999,319,CONTINUE,0.01696350473686045,0.020620204193717448,0.06981063127918966,True,OK,False,0.010280445513273662,129.2061004127775,DECISION: CONTINUE
