policy,experiment_id,seed,unit_id,trial,epoch,n_epochs,checkpoint,action,confidence,latency_s,tokens,votes,current_val,best_so_far_final_val,best_val_at_epoch,ground_truth_continue,label,after_effective_stop,final_val,epoch_time,raw
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,3,44,3,PRUNE,1.0,11.411005100002512,393,PRUNE,0.4218314172442886,0.020620204193717448,0.2233353942415521,False,OK,False,0.06237978097221467,30.575876832008362,DECISION: PRUNE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,4,44,3,PRUNE,1.0,1.8145889999868814,401,PRUNE,0.31361240423953723,0.020620204193717448,0.12700263918399582,False,OK,False,0.06237978097221467,30.575876832008362,DECISION: PRUNE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,5,44,3,PRUNE,1.0,1.9018311999971047,409,PRUNE,0.26469161639528316,0.020620204193717448,0.09777376231491403,False,OK,True,0.06237978097221467,30.575876832008362,DECISION: PRUNE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,6,44,3,CONTINUE,1.0,1.8759465999901295,408,CONTINUE,0.21833332679772663,0.020620204193717448,0.06981063127918966,False,FC,True,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,7,44,3,CONTINUE,1.0,1.8855093000165652,408,CONTINUE,0.20416462806013438,0.020620204193717448,0.06373222578685098,False,FC,True,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,8,44,3,PRUNE,1.0,1.9167047000082675,409,PRUNE,0.18493444761404587,0.020620204193717448,0.04271853912741629,False,OK,True,0.06237978097221467,30.575876832008362,DECISION: PRUNE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,9,44,3,CONTINUE,1.0,1.847582099988358,408,CONTINUE,0.14708407562742556,0.020620204193717448,0.0434355357850208,False,FC,True,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,10,44,3,CONTINUE,1.0,1.874254700000165,409,CONTINUE,0.13061922032424847,0.020620204193717448,0.03680101243236483,False,FC,True,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,11,44,3,CONTINUE,1.0,1.8785578999959398,409,CONTINUE,0.14829522094322062,0.020620204193717448,0.03584572222468943,False,FC,True,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
llm:gemma3:27b:L2,HSF15_cooler_fcn,0,HSF15_cooler_fcn_1e0c9,3,12,44,3,CONTINUE,1.0,1.9026974999869708,409,CONTINUE,0.10501827506437823,0.020620204193717448,0.03867365719166684,False,FC,True,0.06237978097221467,30.575876832008362,DECISION: CONTINUE
